ID,year,country,assignment,NCBI.accession,Sample.collection.date,Host.species,Region,Province,Municipality,Barangay,Location,source,corrected_date,decimal_date,outbreak
RV/R7.PHL/2009/TRa-145,2009,Philippines,SEA4,AB563949,2009,Canis lupus familiaris,Central Visayas,Negros Oriental,NA,NA,"Region7, Negros Oriental",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-147,2009,Philippines,SEA4,AB563950,2009,Canis lupus familiaris,Central Visayas,Negros Oriental,NA,NA,"Region7, Negros Oriental",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-164,2009,Philippines,SEA4,AB563958,2009,Canis lupus familiaris,Central Visayas,Negros Oriental,NA,NA,"Region7, Negros Oriental",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-165,2009,Philippines,SEA4,AB563959,2009,Canis lupus familiaris,Central Visayas,Negros Oriental,NA,NA,"Region7, Negros Oriental",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-166,2009,Philippines,SEA4,AB563960,2009,Canis lupus familiaris,Central Visayas,Cebu,NA,NA,"Region7, Cebu",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-167,2009,Philippines,SEA4,AB563961,2009,Canis lupus familiaris,Central Visayas,Cebu,NA,NA,"Region7, Cebu",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-168,2009,Philippines,SEA4,AB563962,2009,Canis lupus familiaris,Central Visayas,Cebu,NA,NA,"Region7, Cebu",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-170,2009,Philippines,SEA4,AB563963,2009,Canis lupus familiaris,Central Visayas,Cebu,NA,NA,"Region7, Cebu",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-172,2009,Philippines,SEA4,AB563964,2009,Canis lupus familiaris,Central Visayas,Cebu,NA,NA,"Region7, Cebu",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-173,2009,Philippines,SEA4,AB563965,2009,Canis lupus familiaris,Central Visayas,Cebu,NA,NA,"Region7, Cebu",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-176,2009,Philippines,SEA4,AB563966,2009,Canis lupus familiaris,Central Visayas,Cebu,NA,NA,"Region7, Cebu",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-177,2009,Philippines,SEA4,AB563967,2009,Canis lupus familiaris,Central Visayas,Cebu,NA,NA,"Region7, Cebu",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-178,2009,Philippines,SEA4,AB563968,2009,Canis lupus familiaris,Central Visayas,Cebu,NA,NA,"Region7, Cebu",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-179,2009,Philippines,SEA4,AB683652,2009,Canis lupus familiaris,Central Visayas,Cebu,NA,NA,"Region 7, Cebu",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-235,2009,Philippines,SEA4,AB564001,2009,Canis lupus familiaris,Central Visayas,Negros Oriental,NA,NA,"Region7, Negros Oriental",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-236,2009,Philippines,SEA4,AB564002,2009,Canis lupus familiaris,Central Visayas,Negros Oriental,NA,NA,"Region7, Negros Oriental",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-237,2009,Philippines,SEA4,AB564003,2009,Canis lupus familiaris,Central Visayas,Negros Oriental,NA,NA,"Region7, Negros Oriental",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-238,2009,Philippines,SEA4,AB564004,2009,Canis lupus familiaris,Central Visayas,Negros Oriental,NA,NA,"Region7, Negros Oriental",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-239,2009,Philippines,SEA4,AB564005,2009,Canis lupus familiaris,Central Visayas,Negros Oriental,NA,NA,"Region7, Negros Oriental",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-240,2009,Philippines,SEA4,AB564006,2009,Canis lupus familiaris,Central Visayas,Negros Oriental,NA,NA,"Region7, Negros Oriental",rabv-glue,1/1/09,2009,Other
RV/R7.PHL/2009/TRa-241,2009,Philippines,SEA4,AB564007,2009,Canis lupus familiaris,Central Visayas,Negros Oriental,NA,NA,"Region7, Negros Oriental",rabv-glue,1/1/09,2009,Other
V1371PHIL,2004,Philippines,SEA4,DQ275546,2004,Felis catus,NA,NA,NA,NA,-,rabv-glue,1/1/04,2004,Other
V1372PHIL,2004,Philippines,SEA4,DQ275550,2004,Felis catus,NA,NA,NA,NA,-,rabv-glue,1/1/04,2004,Other
V1373PHIL,2004,Philippines,SEA4,DQ275549,2004,Canis familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/04,2004,Other
V1374PHIL,2004,Philippines,SEA4,DQ275547,2004,Canis familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/04,2004,Other
V1375PHIL,2004,Philippines,SEA4,DQ275548,2004,Canis familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/04,2004,Other
Z-04-664,2005,Philippines,SEA4,NA,15/12/2004,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Lower Bicutan,Taguig,this paper,12/15/04,2004.953552,Other
Z-05-102,2005,Philippines,SEA4,NA,21/02/2005,Canis familiaris,National Capital Region,Metropolitan Manila,NA,NA,Muntinlupa,this paper,2/21/05,2005.139726,Other
Z-05-191,2006,Philippines,SEA4,NA,10/4/05,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Lower Bicutan,Taguig,this paper,10/4/05,2005.756164,Other
Z-05-557,2005,Philippines,SEA4,NA,3/12/05,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Rizal,Makati,this paper,3/12/05,2005.191781,Other
Z-05-96,2005,Philippines,SEA4,NA,17/02/2005,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Maywood Sucat,Paranaque,this paper,2/17/05,2005.128767,Other
Z-06-150,2006,Philippines,SEA4,NA,24/04/2006,Canis familiaris,Calabarzon,Batangas,NA,Balete,Batangas,this paper,4/24/06,2006.309589,Other
Z-06-295,2007,Philippines,SEA4,NA,22/07/2006,Canis familiaris,Calabarzon,Batangas,NA,Lucsuhin,Calatagan,this paper,7/22/06,2006.553425,Other
Z-06-39,2006,Philippines,SEA4,NA,26/01/2006,Canis familiaris,Calabarzon,Batangas,NA,Ambulong,Tanauan,this paper,1/26/06,2006.068493,Other
Z-07-07,2008,Philippines,SEA4,NA,8/1/07,Canis familiaris,Calabarzon,Cavite,NA,Molino 6,General Trias,this paper,8/1/07,2007.580822,Other
Z-07-22,2007,Philippines,SEA4,NA,23/01/2007,Canis familiaris,Calabarzon,Cavite,NA,Tierra Nevada,Amadeo,this paper,1/23/07,2007.060274,Other
Z-07-222,2007,Philippines,SEA4,NA,30/06/2007,Canis familiaris,Calabarzon,Cavite,NA,Dagatan,General Trias,this paper,6/30/07,2007.493151,Other
Z-07-351,2008,Philippines,SEA4,NA,25/10/2007,Canis familiaris,National Capital Region,Metropolitan Manila,NA,NA,Taguig,this paper,10/25/07,2007.813699,Other
Z-07-366,2008,Philippines,SEA4,NA,12/11/07,Canis familiaris,Calabarzon,Batangas,NA,Wawa,Lipa,this paper,12/11/07,2007.942466,Other
Z-07-38,2007,Philippines,SEA4,NA,2/5/07,Canis familiaris,Calabarzon,Cavite,NA,Timbol,Bacoor,this paper,2/5/07,2007.09589,Other
Z-07-387,2008,Philippines,SEA4,NA,7/12/07,Canis familiaris,Calabarzon,Quezon,NA,Bagong Liing,San Antonio,this paper,7/12/07,2007.526027,Other
Z-07-398,2008,Philippines,SEA4,NA,19/12/2007,Canis familiaris,Calabarzon,Laguna,NA,Paciano Rizal,Calamba,this paper,12/19/07,2007.964384,Other
Z-07-403,2008,Philippines,SEA4,NA,22/12/2007,Canis familiaris,Calabarzon,Quezon,NA,Sampagutia Exit,Lucena,this paper,12/22/07,2007.972603,Other
Z-07-407,2008,Philippines,SEA4,NA,26/12/2007,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Southland Talon 1,Las Pinas,this paper,12/26/07,2007.983562,Other
Z-08-351,2009,Philippines,SEA4,NA,12/12/08,Canis familiaris,Calabarzon,Cavite,NA,NA,GMA,this paper,12/12/08,2008.945355,Other
Z-08-359,2009,Philippines,SEA4,NA,25/12/2008,Canis familiaris,Calabarzon,Laguna,NA,San Lucas II,San Pablo,this paper,12/25/08,2008.980874,Other
Z-09-94,2010,Philippines,SEA4,NA,8/4/09,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Brgy 191,Pasay,this paper,8/4/09,2009.589041,Other
Z-12-001,2012,Philippines,SEA4,MN726845,2012,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/12,2012,Other
Z-12-012,2012,Philippines,SEA4,NA,16/01/2012,Canis familiaris,Calabarzon,Batangas,NA,Sulpoc,Tanauan,this paper,1/16/12,2012.040984,Other
Z-12-029,2012,Philippines,SEA4,NA,3/2/12,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Sss Village,Marikina,this paper,3/2/12,2012.166667,Other
Z-12-034,2012,Philippines,SEA4,NA,6/2/12,Canis familiaris,Calabarzon,Laguna,NA,Bgy. Santo Anghel,San Pablo,this paper,6/2/12,2012.418033,Other
Z-12-060,2012,Philippines,SEA4,NA,25/02/2012,Canis familiaris,Calabarzon,Cavite,NA,F.De Castro,GMA,this paper,2/25/12,2012.150273,Other
Z-12-088,2012,Philippines,SEA4,MN726843,2012,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/12,2012,Other
Z-12-118,2012,Philippines,SEA4,MN726856,2012,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/12,2012,Other
Z-12-134,2012,Philippines,SEA4,MN726874,2012,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/12,2012,Other
Z-12-149,2012,Philippines,SEA4,MN726853,28/06/2012,Canis familiaris,Southwestern Tagalog Region,Oriental Mindoro,NA,Palayan,Pinamalayan,this paper,6/28/12,2012.489071,Other
Z-12-208,2012,Philippines,SEA4,NA,2/10/12,Canis familiaris,National Capital Region,Metropolitan Manila,NA,De Paro St.,Caloocan,this paper,2/10/12,2012.10929,Other
Z-12-212,2012,Philippines,SEA4,MN726879,2012,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/12,2012,Other
Z-13-002,2013,Philippines,SEA4,MN726836,2013,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/13,2013,Other
Z-13-009,2013,Philippines,SEA4,MN726837,2013,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/13,2013,Other
Z-13-020,2013,Philippines,SEA4,NA,2/2/13,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Sucat,Muntinlupa,this paper,2/2/13,2013.087671,Other
Z-13-032,2013,Philippines,SEA4,MN726862,14/02/2013,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Lower Bicutan,Taguig,this paper,2/14/13,2013.120548,Other
Z-13-036,2013,Philippines,SEA4,NA,25/02/2013,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Upper Bicutan,Taguig,this paper,2/25/13,2013.150685,Other
Z-13-037,2013,Philippines,SEA4,NA,25/02/2013,Canis familiaris,Calabarzon,Laguna,NA,NA,Cavinti,this paper,2/25/13,2013.150685,Other
Z-13-065,2013,Philippines,SEA4,NA,4/4/13,Canis familiaris,Calabarzon,Batangas,NA,Dumuclay North,Batangas,this paper,4/4/13,2013.254795,Other
Z-13-066,2013,Philippines,SEA4,MN726878,5/4/13,Canis familiaris,Calabarzon,Cavite,NA,Bayan Luma,Imus,this paper,5/4/13,2013.336986,Other
Z-13-071,2014,Philippines,SEA4,MN726871,10/4/13,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Golden Acres,Las Pinas,this paper,10/4/13,2013.756164,Other
Z-13-073,2014,Philippines,SEA4,NA,12/4/13,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Bf Homes,Paranaque,this paper,12/4/13,2013.923288,Other
Z-13-081,2013,Philippines,SEA4,NA,25/04/2013,Canis familiaris,Calabarzon,Laguna,NA,Sto. Angel Norte,Sta. Cruz,this paper,4/25/13,2013.312329,Other
Z-13-086,2013,Philippines,SEA4,NA,3/5/13,Canis familiaris,Calabarzon,Rizal,NA,San Carlos,Binangonan,this paper,3/5/13,2013.172603,Other
Z-13-089,2013,Philippines,SEA4,NA,4/5/13,Canis familiaris,Calabarzon,Cavite,NA,Malainen Luma,Naic,this paper,4/5/13,2013.257534,Other
Z-13-094,2014,Philippines,SEA4,MN726838,10/5/13,Canis familiaris,Calabarzon,Cavite,NA,Palico II,Imus,this paper,10/5/13,2013.758904,Other
Z-13-096,2014,Philippines,SEA4,MN726869,12/5/13,Felis catus,National Capital Region,Metropolitan Manila,NA,Bf International,Las Pinas,this paper,12/5/13,2013.926027,Other
Z-13-098,2013,Philippines,SEA4,NA,13/05/2013,Canis familiaris,National Capital Region,Metropolitan Manila,NA,NA,San Juan,this paper,5/13/13,2013.361644,Other
Z-13-134,2014,Philippines,SEA4,NA,10/6/13,Canis familiaris,National Capital Region,Metropolitan Manila,NA,"Sto. Nino Vill.,Tunasan",Muntinlupa,this paper,10/6/13,2013.761644,Other
Z-13-135,2014,Philippines,SEA4,NA,12/6/13,Canis familiaris,Calabarzon,Cavite,NA,Alulod,Indang,this paper,12/6/13,2013.928767,Other
Z-13-161,2014,Philippines,SEA4,NA,20/07/2013,Canis familiaris,Calabarzon,Laguna,NA,Pansol,Calamba,this paper,7/20/13,2013.547945,Other
Z-13-171,2013,Philippines,SEA4,NA,5/8/13,Canis familiaris,Calabarzon,Batangas,NA,Pinamocan Silangan,Batangas,this paper,5/8/13,2013.347945,Other
Z-13-184,2014,Philippines,SEA4,NA,29/08/2013,Canis familiaris,Calabarzon,Batangas,NA,Tabangaw,Batangas,this paper,8/29/13,2013.657534,Other
Z-13-204,2014,Philippines,SEA4,NA,26/09/2013,Canis familiaris,Calabarzon,Laguna,NA,Dayap,Calauan,this paper,9/26/13,2013.734247,Other
Z-13-216,2014,Philippines,SEA4,NA,25/10/2013,Canis familiaris,Southwestern Tagalog Region,Occidental Mindoro,NA,Bgy. 2,Mamburao,this paper,10/25/13,2013.813699,Other
Z-13-234,2014,Philippines,SEA4,NA,15/11/2013,Canis familiaris,Calabarzon,Laguna,NA,Mayapa,Calamba,this paper,11/15/13,2013.871233,Other
Z-13-259,2014,Philippines,SEA4,NA,18/12/2013,Canis familiaris,Calabarzon,Cavite,NA,Pound,Cavite,this paper,12/18/13,2013.961644,Other
Z-14-023,2014,Philippines,SEA4,NA,31/01/2014,Canis familiaris,Calabarzon,Laguna,NA,Poblacion I,Sta. Cruz,this paper,1/31/14,2014.082192,Other
Z-14-033,2014,Philippines,SEA4,MN726844,7/2/14,Canis familiaris,Calabarzon,Quezon,NA,"Bagumbayan, Zone 4",Atimonan,this paper,7/2/14,2014.49863,Other
Z-14-05,2014,Philippines,SEA4,NA,5/1/14,Canis familiaris,Calabarzon,Cavite,NA,Pasong Camachile,General Trias,this paper,5/1/14,2014.328767,Other
Z-14-058,2014,Philippines,SEA4,NA,14/03/2014,Canis familiaris,Calabarzon,Rizal,NA,NA,Taytay,this paper,3/14/14,2014.19726,Other
Z-14-098,2014,Philippines,SEA4,NA,29/04/2014,Canis familiaris,Calabarzon,Batangas,NA,Dita,Cuenca,this paper,4/29/14,2014.323288,Other
Z-14-101,2014,Philippines,SEA4,NA,4/5/14,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Upper Bicutan,Taguig,this paper,4/5/14,2014.257534,Other
Z-14-106,2015,Philippines,SEA4,NA,8/5/14,Felis catus,Calabarzon,Cavite,NA,Sta. Cruz,Cavite,this paper,8/5/14,2014.591781,Other
Z-14-126,2014,Philippines,SEA4,NA,31/05/2014,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Talon 5,Las Pinas,this paper,5/31/14,2014.410959,Other
Z-14-136,2015,Philippines,SEA4,MN726865,11/6/14,Canis familiaris,Calabarzon,Cavite,NA,"Parklane,San Francisco",General Trias,this paper,11/6/14,2014.846575,Other
Z-14-138,2014,Philippines,SEA4,MN726866,2014,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/14,2014,Other
Z-14-142,2014,Philippines,SEA4,NA,21/06/2014,Canis familiaris,Calabarzon,Laguna,NA,Mercedes Homes 3,Binan,this paper,6/21/14,2014.468493,Other
Z-14-146,2014,Philippines,SEA4,MN726841,2014,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/14,2014,Other
Z-14-149,2014,Philippines,SEA4,MN726870,2014,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/14,2014,Other
Z-14-182,2015,Philippines,SEA4,NA,20/08/2014,Canis familiaris,Central Luzon,Bulacan,NA,San Francisco,Pulilan,this paper,8/20/14,2014.632877,Other
Z-14-243,2015,Philippines,SEA4,NA,13/11/2014,Canis familiaris,Calabarzon,Laguna,NA,Bubukal St.,Sta. Cruz,this paper,11/13/14,2014.865753,Other
Z-15-001,2015,Philippines,SEA4,MN726846,1/1/15,Canis familiaris,Calabarzon,Rizal,NA,Bagumbayan,Pililla,this paper,1/1/15,2015,Other
Z-15-009,2015,Philippines,SEA4,NA,16/01/2015,Canis familiaris,National Capital Region,Metropolitan Manila,NA,South Triangle,Quezon,this paper,1/16/15,2015.041096,Other
Z-15-019,2015,Philippines,SEA4,MN726861,2015,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/15,2015,Other
Z-15-116,2015,Philippines,SEA4,MN726839,2015,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/15,2015,Other
Z-15-119,2015,Philippines,SEA4,MN726849,2015,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/15,2015,Other
Z-15-130,2015,Philippines,SEA4,MN726881,2015,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/15,2015,Other
Z-15-148,2015,Philippines,SEA4,MN726840,2015,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/15,2015,Other
Z-15-163,2015,Philippines,SEA4,NA,5/9/15,Canis familiaris,Calabarzon,Cavite,NA,Panapaan 8,Bacoor,this paper,5/9/15,2015.350685,Other
Z-16-013,2016,Philippines,SEA4,MN726848,2016,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/16,2016,Other
Z-16-082,2016,Philippines,SEA4,MN726868,24/05/2016,Canis familiaris,Calabarzon,Laguna,NA,Caingin,Sta. Rosa,this paper,5/24/16,2016.393443,Other
Z-16-150,2016,Philippines,SEA4,NA,5/9/16,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Putatan,Muntinlupa,this paper,5/9/16,2016.352459,Other
Z-16-151,2016,Philippines,SEA4,NA,5/9/16,Canis familiaris,Calabarzon,Cavite,NA,NA,Carmona,this paper,5/9/16,2016.352459,Other
Z-16-159,2016,Philippines,SEA4,MN726855,2016,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/16,2016,Other
Z-16-186,2016,Philippines,SEA4,MN726858,2016,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/16,2016,Other
Z-16-196,2017,Philippines,SEA4,NA,23/11/2016,Canis familiaris,Calabarzon,Cavite,NA,Sampaloc,Dasmarinas,this paper,11/23/16,2016.893443,Other
Z-16-209,2017,Philippines,SEA4,MN726872,14/12/2016,Canis familiaris,Calabarzon,Quezon,NA,Pahinga Sur,Candelaria,this paper,12/14/16,2016.95082,Other
Z-16-210,2017,Philippines,SEA4,MN726847,16/12/2016,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Almanza 2,Las Pinas,this paper,12/16/16,2016.956284,Other
Z-16-211,2017,Philippines,SEA4,MN726882,19/12/2016,Canis familiaris,Calabarzon,Laguna,NA,Las Villas De Manila,Binan,this paper,12/19/16,2016.964481,Other
Z-17-046,2017,Philippines,SEA4,NA,6/3/17,Canis familiaris,Calabarzon,Batangas,NA,Bgy. San Fernando,Sto. Tomas,this paper,6/3/17,2017.419178,Other
Z-17-174,2018,Philippines,SEA4,NA,23/09/2017,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Poblacion,Muntinlupa,this paper,9/23/17,2017.726027,Other
Z-17-177,2018,Philippines,SEA4,NA,25/09/2017,Canis familiaris,Calabarzon,Cavite,NA,Bgy. Navarro,General Trias,this paper,9/25/17,2017.731507,Other
Z-17-193,2018,Philippines,SEA4,NA,13/10/2017,Canis familiaris,Calabarzon,Quezon,NA,Binonoan,Infanta,this paper,10/13/17,2017.780822,Other
Z-17-200,2018,Philippines,SEA4,NA,31/10/2017,Canis familiaris,Calabarzon,Laguna,NA,Mamatid,Cabuyao,this paper,10/31/17,2017.830137,Other
Z-17-217,2018,Philippines,SEA4,NA,16/11/2017,Canis familiaris,NA,Cavite,NA,Paliko 4,Imus,this paper,11/16/17,2017.873973,Other
Z-17-221,2018,Philippines,SEA4,NA,28/11/2017,Canis familiaris,Calabarzon,Cavite,NA,Bgy. Nawasa,Noveleta,this paper,11/28/17,2017.906849,Other
Z-17-57,2017,Philippines,SEA4,NA,29/03/2017,Canis familiaris,Southwestern Tagalog Region,Occidental Mindoro,NA,Magbag,San Jose,this paper,3/29/17,2017.238356,Other
Z-18-001,2018,Philippines,SEA4,NA,2/1/18,Felis catus,Calabarzon,Cavite,NA,"Andrea Vill. I, Panapaan Vi",Bacoor,this paper,2/1/18,2018.084932,Other
Z-18-114,2018,Philippines,SEA4,NA,28/05/2018,Canis familiaris,Calabarzon,Batangas,NA,Banay-Banay 1St,San Jose,this paper,5/28/18,2018.40274,Other
Z-18-159,2019,Philippines,SEA4,NA,19/07/2018,Canis familiaris,Central Luzon,Bulacan,NA,Sta. Cruz,Guiginto,this paper,7/19/18,2018.545205,Other
Z-18-224,2019,Philippines,SEA4,NA,28/10/2018,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Camarin Rd.,Caloocan,this paper,10/28/18,2018.821918,Other
Z-18-251,2019,Philippines,SEA4,NA,7/12/18,Canis familiaris,Calabarzon,Laguna,NA,"Rpa Enterprises, Don Jose",Sta. Rosa,this paper,7/12/18,2018.526027,Other
Z-19-029,2019,Philippines,SEA4,NA,26/02/2019,Canis familiaris,Calabarzon,Batangas,NA,Antipolo Del Sur,Lipa,this paper,2/26/19,2019.153425,Other
Z-19-123,2020,Philippines,SEA4,NA,11/8/19,Canis familiaris,Calabarzon,Cavite,NA,Anabu 2F,Imus,this paper,11/8/19,2019.852055,Other
Z-19-136,2019,Philippines,SEA4,NA,5/9/19,Canis familiaris,Calabarzon,Laguna,NA,Canlubang,Calamba,this paper,5/9/19,2019.350685,Other
Z-19-88,2019,Philippines,SEA4,NA,31/05/2019,Canis familiaris,Calabarzon,Rizal,NA,San Isidro,Angono,this paper,5/31/19,2019.410959,Other
Z-20-01,2020,Philippines,SEA4,NA,3/1/20,Canis familiaris,Calabarzon,Cavite,NA,"Meadowood Subd.,Panapaan 8",Bacoor,this paper,3/1/20,2020.163934,Other
Z-20-110,2021,Philippines,SEA4,NA,23/10/2020,Canis familiaris,Calabarzon,Laguna,NA,"Pacita Complex 1, San Vicente",San Pedro,this paper,10/23/20,2020.808743,Other
Z-20-24,2020,Philippines,SEA4,NA,14/02/2020,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Bayanan,Muntinlupa,this paper,2/14/20,2020.120219,Other
Z-20-33,2020,Philippines,SEA4,NA,18/02/2020,Canis familiaris,National Capital Region,Metropolitan Manila,NA,F.B. Harizon Edsa,Pasay,this paper,2/18/20,2020.131148,Other
Z-20-51,2020,Philippines,SEA4,NA,2/3/20,Canis familiaris,Calabarzon,Rizal,NA,Herald Village Subd.,Angono,this paper,2/3/20,2020.090164,Other
Z-22-103,2023,Philippines,SEA4,NA,21/11/2022,Canis familiaris,Southwestern Tagalog Region,Romblon,NA,Paroyhog,Santa Maria,this paper,11/21/22,2022.887671,Romblon_new
Z-22-119,2023,Philippines,SEA4,NA,28/12/2022,Canis familiaris,NA,Romblon,NA,Tulay,Odiongan,this paper,12/28/22,2022.989041,Romblon_new
Z-22-121,2023,Philippines,SEA4,NA,19/12/2022,Canis familiaris,Southwestern Tagalog Region,Romblon,NA,Carmen,San Agustin,this paper,12/19/22,2022.964384,Romblon_new
Z-23-01,2023,Philippines,SEA4,NA,3/1/23,Canis familiaris,Calabarzon,Laguna,NA,Balibago,Sta. Rosa,this paper,3/1/23,2023.161644,Other
Z-23-01Sa,2023,Philippines,SEA4,NA,3/1/23,Canis familiaris,Calabarzon,Laguna,NA,Balibago,Sta. Rosa,this paper,3/1/23,2023.161644,Other
Z-98-1061,1998,Philippines,SEA4,NA,5/8/98,Canis familiaris,Calabarzon,Cavite,NA,Tejero,General Trias,this paper,5/8/98,1998.347945,Other
Z-98-134,1999,Philippines,SEA4,NA,9/2/98,Canis familiaris,Calabarzon,Cavite,NA,Sampaloc   Homes,Dasmarinas,this paper,9/2/98,1998.668493,Other
Z-98-206,1998,Philippines,SEA4,NA,2/3/98,Canis familiaris,Calabarzon,Laguna,NA,Bagongbayan,Sta Cruz,this paper,2/3/98,1998.090411,Other
Z-98-285,1998,Philippines,SEA4,NA,18/03/1998,Canis familiaris,Calabarzon,Laguna,NA,NA,San Pablo,this paper,3/18/98,1998.208219,Other
Z-98-286,1998,Philippines,SEA4,NA,19/03/1998,Canis familiaris,Calabarzon,Quezon,NA,Tayuman,Mulanay,this paper,3/19/98,1998.210959,Other
Z-98-335,1998,Philippines,SEA4,NA,1/4/98,Canis familiaris,Calabarzon,Laguna,NA,NA,Nagcarlan,this paper,1/4/98,1998.008219,Other
Z-98-433,1998,Philippines,SEA4,NA,30/04/1998,Canis familiaris,Calabarzon,Cavite,NA,Palamitan,Kawit,this paper,4/30/98,1998.326027,Other
Z-98-454,1998,Philippines,SEA4,NA,4/5/98,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Betterliving Subd,Paranaque,this paper,4/5/98,1998.257534,Other
Z-98-515,1998,Philippines,SEA4,NA,20/05/1998,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Cupang,Muntinlupa,this paper,5/20/98,1998.380822,Other
Z-98-616,1998,Philippines,SEA4,NA,18/06/1998,Canis familiaris,Central Luzon,Bulacan,NA,NA,San Miguel,this paper,6/18/98,1998.460274,Other
Z-98-667,1998,Philippines,SEA4,NA,29/06/1998,Canis familiaris,Calabarzon,Laguna,NA,Mayapa,Calamba,this paper,6/29/98,1998.490411,Other
Z-98-712,1999,Philippines,SEA4,NA,11/7/98,Canis familiaris,Calabarzon,Laguna,NA,Macantod,Siniloan,this paper,11/7/98,1998.849315,Other
Z-98-718,1999,Philippines,SEA4,NA,13/07/1998,Canis familiaris,Calabarzon,Batangas,NA,Maraykid,San Juan,this paper,7/13/98,1998.528767,Other
Z-98-780,1999,Philippines,SEA4,NA,25/07/1998,Canis familiaris,Calabarzon,Laguna,NA,San Miguel,Alaminos,this paper,7/25/98,1998.561644,Other
Z-98-823,1998,Philippines,SEA4,NA,5/8/98,Canis familiaris,NA,Cavite,NA,Tejero,General Trias,this paper,5/8/98,1998.347945,Other
Z-98-838,1999,Philippines,SEA4,NA,9/8/98,Canis familiaris,National Capital Region,Metropolitan Manila,NA,Upper Bicutan,Taguig,this paper,9/8/98,1998.684932,Other
Z-98-860,1999,Philippines,SEA4,NA,14/08/1998,Canis familiaris,Calabarzon,Quezon,NA,NA,San Francisco,this paper,8/14/98,1998.616438,Other
Z12-012,2012,Philippines,SEA4,MN726867,2012,Canis lupus familiaris,NA,NA,NA,NA,-,rabv-glue,1/1/12,2012,Other
